,TID,Version,Volume,_id,name,path,rights
57,c546e04e-5693-41fa-6a-82-4ee046c59356,2,VOLDATAG,5a67c1b62525b99975918c41,.CN=DIR_PART_ADSG.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/ADSG,rwcefm
58,a140012f-e962-456f-cb-a3-2f0140a162e9,2,VOLDATAG,5a67c1b62525b99975918c45,.CN=EARTHTALENT.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/EARTHTALENT,rwcefm
59,0edb177a-2208-40ee-d5-bb-7a17db0e0822,2,VOLDATAG,5a67c1b62525b99975918c47,.CN=IPO.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IPO_OLD,
60,a6fa245e-abc5-4f39-ac-88-5e24faa6c5ab,2,VOLDATAG,5a67c1b62525b99975918c49,.CN=FMS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/FMS,rwceafm
61,77af9e1d-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c4b,.CN=Films.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/FMS,rf
62,1ba36a5a-5089-4a40-49-9d-5a6aa31b8950,2,VOLDATAG,5a67c1b62525b99975918c4d,.CN=DIRGENE1_USERS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DIRGENE_1,rwcefm
63,e75a874e-43f2-4df3-bb-a5-4e875ae7f243,2,VOLDATAG,5a67c1b62525b99975918c4f,.CN=RESERVATION_4EME.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Salle de réunion 4e,rwcefm
64,6d662c00-759d-11dc-84-f0-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c51,.CN=BERNIER.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Bernier,rwcefm
65,b737cb00-a302-11da-bb-e4-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c53,.CN=SECGENERAL.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/SecGeneral,rwcefm
66,d16b0c80-cd90-11db-be-66-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c55,.CN=IUP252.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CHAVANES,rwcefm
67,539cbe1b-5a00-11d7-9c-63-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c57,.CN=AYT425.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/CHAVANES,rwcefm
68,659b3d65-ed21-434a-4e-80-653d9b6521ed,2,VOLDATAG,5a67c1b62525b99975918c59,.CN=ELITES.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Elites,rwcefm
69,77af9e03-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c5b,.CN=IRIS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IRIS_OLD,
70,3af62d9f-1696-4ef5-d2-a4-9f2df63a9616,2,VOLDATAG,5a67c1b62525b99975918c5d,.CN=IRIS_ADM_ALL.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IRIS_OLD,
71,5b668f76-e376-4482-0c-92-768f665b76e3,2,VOLDATAG,5a67c1b62525b99975918c5f,.CN=DEMENAGEMENT.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Déménagements TB été 2015,rwcefm
72,0fdb5e6d-7713-4eb9-29-b5-6d5edb0f1377,2,VOLDATAG,5a67c1b62525b99975918c63,.CN=RelationsInvestisseurs.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/RelationsInvestisseurs,rwcefm
73,6b5fd52c-5b60-4512-71-99-2cd55f6b605b,2,VOLDATAG,5a67c1b62525b99975918c65,.CN=DirectionFinanciere.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/DirectionFinanciere,rwcefm
74,647cd0c4-86d0-4f27-eb-99-c4d07c64d086,2,VOLDATAG,5a67c1b62525b99975918c67,.CN=TARIFSMATERIEL.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Tarifs_Materiel,rwf
75,7db63d3c-2e97-4c93-12-a3-3c3db67d972e,2,VOLDATAG,5a67c1b62525b99975918c69,.CN=TARIFSMATERIELALL.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Tarifs_Materiel,rwcefm
