,_id,cn,dn,member
313,5a561c7b8a714b91a76ceb2a,DL-ASMI,"cn=DL-ASMI,ou=ASMI,ou=PTX,o=GB1","[['cn=CSYT,ou=ASMI,ou=PTX,o=GB1', 'cn=MBCI,ou=ASMI,ou=PTX,o=GB1']]"
314,5a561c7b8a714b91a76ceb2c,DL-UNICAF,"cn=DL-UNICAF,ou=UNICAF,ou=PTX,o=GB1","[['cn=LOGT,ou=UNICAF,ou=PTX,o=GB1', 'cn=MSVR,ou=UNICAF,ou=PTX,o=GB1', 'cn=UNICAF1,ou=UNICAF,ou=PTX,o=GB1', 'cn=UnicafInspection\\ ,ou=UNICAF,ou=PTX,o=GB1', 'cn=UNICTX,ou=UNICAF,ou=PTX,o=GB1', 'cn=AMVL,ou=UNICAF,ou=PTX,o=GB1']]"
315,5a561c7b8a714b91a76ceb2e,DL-TITRES,"cn=DL-TITRES,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ESCT,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JCTE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LHJH,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MAEY,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NCAR,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SAEE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SBST,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ServiceTitres,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ServiceTitresImmo,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SHRH,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=APOI,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STTITRE1,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STTITRE2,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SECTITRE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PLAL,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ACTE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AENE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDTE,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NNLI,ou=TITRES,ou=BOLLORE,ou=PTX,o=GB1']]"
316,5a561c7b8a714b91a76ceb30,DL-PROP-INUS,"cn=DL-PROP-INUS,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=KGR,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MGRD,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PIDNS,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STAGEPI,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JFRU,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHBT,ou=PROP-INDUSTRIELLE,ou=BOLLORE,ou=PTX,o=GB1']]"
317,5a561c7b8a714b91a76ceb32,DL-JURIDIQUE,"cn=DL-JURIDIQUE,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ACAI,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AMSL,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CPTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CVUX,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=IBLD,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI01,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI02,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI03,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCKI,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCTY,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSJURI01,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHMU,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SEEU,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SPDG,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TJLQ,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ZSTA,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NLRE,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSJURI02,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JBTN,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CHIS,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AOST,ou=JURIDIQUE,ou=BOLLORE,ou=PTX,o=GB1']]"
318,5a561c7b8a714b91a76ceb34,DL-FONDATION,"cn=DL-FONDATION,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1","[['cn=AMTO,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDCR,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EDCT,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FIDFC,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FIDFC2,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDBEN1,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDBEN2,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDGO,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDGO2,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDNE2,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDPTB,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDSE,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDSE2,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FONDSO,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HSBY,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LCTO,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MFT,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MLNE,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PLNY,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ST1FOND,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=YBDN,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PLLE,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MSJN,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ASLE,ou=FONDATION,ou=BOLLORE,ou=PTX,o=GB1']]"
319,5a561c7b8a714b91a76ceb36,DL-FISCALITE,"cn=DL-FISCALITE,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=AMRX,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FISCM1,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GLME,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JURI04,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LBRR,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSFISCAL,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SELY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STFISCA1,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLDL,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDNY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DGCA,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CFRS,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBAN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LTTX,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLAE,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CVDU,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBIT,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SBLN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JHRN,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NBRY,ou=FISCALITE,ou=BOLLORE,ou=PTX,o=GB1']]"
320,5a561c7b8a714b91a76ceb38,DL-DRH-HOLDING,"cn=DL-DRH-HOLDING,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BFVE,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LOS,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHH,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHH2,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PSAI,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JAUN,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
321,5a561c7b8a714b91a76ceb3a,DL-DRH-GROUPE,"cn=DL-DRH-GROUPE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ASAI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BMQS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=Careers,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CKAL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EspaceRH,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HRAcces2,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HRAccess,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JDUE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHG1,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSRHG2,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MHRO,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PYBD,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=RAS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SIRHGroupe,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STOS,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBNT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ZRK,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLVL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=TTSI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRNL,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDRHG1,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALBN,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ALPZ,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LREI,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLRE,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FVCT,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XBSA,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DRHGRP,ou=DRH-GROUPE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBCI,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VSLU,ou=DRH-HOLDING,ou=BOLLORE,ou=PTX,o=GB1']]"
322,5a561c7b8a714b91a76ceb3c,DL-DIVISION-FILMS,"cn=DL-DIVISION-FILMS,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1","[['cn=FDBT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PLGS,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SCNT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCVS,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1']]"
323,5a561c7b8a714b91a76ceb3e,DL-DIR-PARTICIPATIONS,"cn=DL-DIR-PARTICIPATIONS,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ADSG,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CDBT,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VLBE,ou=DIR-PARTICIPATIONS,ou=BOLLORE,ou=PTX,o=GB1']]"
324,5a561c7b8a714b91a76ceb40,DL-DIR-IMMOBILIER,"cn=DL-DIR-IMMOBILIER,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ASAA,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SDMR,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DIOE,ou=DIR-IMMOBILIER,ou=BOLLORE,ou=PTX,o=GB1']]"
325,5a561c7b8a714b91a76ceb42,DL-DIR-GENERALE,"cn=DL-DIR-GENERALE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BCVE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BOLLPRE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CHAUFDIR,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ContactNewYork,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DMIS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DURABLE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DVDCRE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EDNS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ETHIQUE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FFDN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GALX,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GTNN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ICUN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=InfoEarth-old,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JVRN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=KRMI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LDSA,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MADC,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MGRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PRESSEEARTH,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SSMZ,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STDIRGE2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STEARTH1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STEARTH2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=VBLE,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSDG01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HSMN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SREZ,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CAPTAINF7x,ou=GieAvions,ou=PTX,o=GB1', 'cn=FIRSTOFFICERF7x,ou=GieAvions,ou=PTX,o=GB1', 'cn=TECHNICIANF7x,ou=GieAvions,ou=PTX,o=GB1', 'cn=CAPTAING6,ou=GieAvions,ou=PTX,o=GB1', 'cn=FIRSTOFFICERG6,ou=GieAvions,ou=PTX,o=GB1', 'cn=TECHNICIANG6,ou=GieAvions,ou=PTX,o=GB1', 'cn=EBUX,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AMCI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DCSL,ou=GieAvions,ou=PTX,o=GB1', 'cn=SLOX,ou=GieAvions,ou=PTX,o=GB1', 'cn=PAOR,ou=GieAvions,ou=PTX,o=GB1', 'cn=PLMX,ou=GieAvions,ou=PTX,o=GB1', 'cn=MHSN,ou=GieAvions,ou=PTX,o=GB1', 'cn=MDEN,ou=GieAvions,ou=PTX,o=GB1', 'cn=STEARTH3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PILOTES,ou=GieAvions,ou=PTX,o=GB1', 'cn=STDIRGE3,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADCL,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DIRGEN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STSECGE1,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CHAUDIR2,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCBT,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MRSN,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=AOOI,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JPDS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NRIS,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=STRSE01,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBSN,ou=GieAvions,ou=PTX,o=GB1', 'cn=CLCD,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LLBU,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=B1720,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JCTL,ou=GieAvions,ou=PTX,o=GB1', 'cn=JMCR,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=OSNT,ou=GieAvions,ou=PTX,o=GB1', 'cn=FMSOPS,ou=GieAvions,ou=PTX,o=GB1', 'cn=SPHN,ou=GieAvions,ou=PTX,o=GB1', 'cn=CBVT,ou=RSE,ou=BOLLORE,ou=PTX,o=GB1']]"
326,5a561c7b8a714b91a76ceb44,DL-DI-FINANCIERE,"cn=DL-DI-FINANCIERE,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1","[['cn=AMSS,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CVIE,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DAON,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FLRE,ou=DIR-FINANCIERE,ou=BOLLORE,ou=PTX,o=GB1']]"
327,5a561c7b8a714b91a76ceb46,DL-DIR-INDUST,"cn=DL-DIR-INDUST,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1","[['cn=BHRL,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBLE,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CBOE,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MCEN,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=RSWZ,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FBGE,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1']]"
328,5a561c7b8a714b91a76ceb48,DL-DIR-ACHATS,"cn=DL-DIR-ACHATS,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1","[['cn=ABAD,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=BZTA,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CCCR,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=DIRACHAT,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ETST,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=FDRN,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GJMI,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=HCMN,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JBET,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JGS,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JHII,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMFI,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LAUTOLIB,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT1,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT3,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT4,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT6,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT7,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT8,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSACHAT9,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MACT,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MDIL,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MGDE,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NHTZ,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=NPHU,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=SRIN,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=XDPD,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GHST,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GJUE,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CLBE,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JDEM,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=EMRN,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JDAR,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=GLRX,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=CRSU,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JBNA,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MBTX,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1']]"
329,5a561c7b8a714b91a76ceb4a,DL-CONTROLE-GEST,"cn=DL-CONTROLE-GEST,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1","[['cn=CFSR,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCTGST1,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=LSCTGST2,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=PFML,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=JMSI,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=MTSU,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1', 'cn=ADVS,ou=CONTROLE-GEST,ou=BOLLORE,ou=PTX,o=GB1']]"
