,Version,Volume,_id,path,quota
318,2,VOLDATAH,5a67c1c92525b9997591a7b9,\HOME\FONDPTB,1024000000
319,2,VOLDATAH,5a67c1c92525b9997591a7bb,\HOME\FONDSE,1024000000
320,2,VOLDATAH,5a67c1c92525b9997591a7bd,\HOME\FONDSE2,1024000000
321,2,VOLDATAH,5a67c1c92525b9997591a7bf,\HOME\FONDSO,1024000000
322,2,VOLDATAH,5a67c1c92525b9997591a7c1,\HOME\FORMA1,1024000000
323,2,VOLDATAH,5a67c1c92525b9997591a7c3,\HOME\FORMA10,1024000000
324,2,VOLDATAH,5a67c1c92525b9997591a7c5,\HOME\FORMA2,1024000000
325,2,VOLDATAH,5a67c1c92525b9997591a7c7,\HOME\FORMA3,1024000000
326,2,VOLDATAH,5a67c1c92525b9997591a7c9,\HOME\FORMA4,1024000000
327,2,VOLDATAH,5a67c1c92525b9997591a7cb,\HOME\FORMA5,1024000000
328,2,VOLDATAH,5a67c1c92525b9997591a7cd,\HOME\FORMA6,1024000000
329,2,VOLDATAH,5a67c1c92525b9997591a7cf,\HOME\FORMA7,1024000000
330,2,VOLDATAH,5a67c1c92525b9997591a7d1,\HOME\FORMA8,1024000000
331,2,VOLDATAH,5a67c1c92525b9997591a7d3,\HOME\FORMA9,1024000000
332,2,VOLDATAH,5a67c1c92525b9997591a7d5,\HOME\FPIT,1024000000
333,2,VOLDATAH,5a67c1c92525b9997591a7d7,\HOME\FPNL,1024000000
334,2,VOLDATAH,5a67c1c92525b9997591a7d9,\HOME\FPTS,1024000000
335,2,VOLDATAH,5a67c1c92525b9997591a7db,\HOME\FRGY,1024000000
336,2,VOLDATAH,5a67c1c92525b9997591a7dd,\HOME\FRHE,1024000000
337,2,VOLDATAH,5a67c1c92525b9997591a7df,\HOME\FSRN,1024000000
338,2,VOLDATAH,5a67c1c92525b9997591a7e1,\HOME\FTAI,1024000000
339,2,VOLDATAH,5a67c1c92525b9997591a7e3,\HOME\FTAR,1024000000
340,2,VOLDATAH,5a67c1c92525b9997591a7e5,\HOME\FVAL,1024000000
341,2,VOLDATAH,5a67c1c92525b9997591a7e7,\HOME\FXHT,1024000000
342,2,VOLDATAH,5a67c1c92525b9997591a7e9,\HOME\GALX,1024000000
343,2,VOLDATAH,5a67c1c92525b9997591a7eb,\HOME\GAND,1024000000
344,2,VOLDATAH,5a67c1c92525b9997591a7ed,\HOME\GBCD,1024000000
345,2,VOLDATAH,5a67c1c92525b9997591a7ef,\HOME\GBNU,1024000000
346,2,VOLDATAH,5a67c1c92525b9997591a7f1,\HOME\GBSE,1024000000
347,2,VOLDATAH,5a67c1c92525b9997591a7f3,\HOME\GCDO,1024000000
348,2,VOLDATAH,5a67c1c92525b9997591a7f5,\HOME\GCEE,5120000000
349,2,VOLDATAH,5a67c1c92525b9997591a7f7,\HOME\GCNN,1024000000
350,2,VOLDATAH,5a67c1c92525b9997591a7f9,\HOME\GCRF,1024000000
351,2,VOLDATAH,5a67c1c92525b9997591a7fb,\HOME\GCTS,1024000000
352,2,VOLDATAH,5a67c1c92525b9997591a7fd,\HOME\GDMR,1024000000
353,2,VOLDATAH,5a67c1c92525b9997591a7ff,\HOME\GFSE,1024000000
354,2,VOLDATAH,5a67c1c92525b9997591a801,\HOME\GGII,1024000000
355,2,VOLDATAH,5a67c1c92525b9997591a803,\HOME\GGVO,1024000000
356,2,VOLDATAH,5a67c1c92525b9997591a805,\HOME\GJMI,1024000000
357,2,VOLDATAH,5a67c1c92525b9997591a807,\HOME\GKNZ,1024000000
358,2,VOLDATAH,5a67c1c92525b9997591a809,\HOME\GKOI,1024000000
359,2,VOLDATAH,5a67c1c92525b9997591a80b,\HOME\GLAE,1024000000
360,2,VOLDATAH,5a67c1c92525b9997591a80d,\HOME\GLCE,1024000000
361,2,VOLDATAH,5a67c1c92525b9997591a80f,\HOME\GLME,1024000000
362,2,VOLDATAH,5a67c1c92525b9997591a811,\HOME\GLOE,1024000000
363,2,VOLDATAH,5a67c1c92525b9997591a813,\HOME\GLSD,10737418240
364,2,VOLDATAH,5a67c1c92525b9997591a815,\HOME\GMMN,1024000000
365,2,VOLDATAH,5a67c1c92525b9997591a817,\HOME\GMTN,1024000000
366,2,VOLDATAH,5a67c1c92525b9997591a819,\HOME\GRTH,3072000000
367,2,VOLDATAH,5a67c1c92525b9997591a81b,\HOME\GTOT,1024000000
368,2,VOLDATAH,5a67c1c92525b9997591a81d,\HOME\GVCT,1024000000
369,2,VOLDATAH,5a67c1c92525b9997591a81f,\HOME\GZAE,1024000000
370,2,VOLDATAH,5a67c1c92525b9997591a821,\HOME\GZLR,1024000000
371,2,VOLDATAH,5a67c1c92525b9997591a823,\HOME\HCMN,1024000000
372,2,VOLDATAH,5a67c1c92525b9997591a825,\HOME\HNR,2048000000
373,2,VOLDATAH,5a67c1c92525b9997591a827,\HOME\HRAcces2,1024000000
374,2,VOLDATAH,5a67c1c92525b9997591a829,\HOME\HRACCESS,1024000000
375,2,VOLDATAH,5a67c1c92525b9997591a82b,\HOME\HSBY,1024000000
