,Volume,_id,path,quota
996,VOLDATAH,5a0c05ca6be3647bbe197c31,\HOME\MCVY,1024000000
997,VOLDATAH,5a0c05ca6be3647bbe197c33,\HOME\SELY,1024000000
998,VOLDATAH,5a0c05ca6be3647bbe197c35,\HOME\LSDG01,1024000000
999,VOLDATAH,5a0c05ca6be3647bbe197c37,\HOME\STWEB11,1024000000
1000,VOLDATAH,5a0c05ca6be3647bbe197c39,\HOME\PLLE,1024000000
1001,VOLDATAH,5a0c05ca6be3647bbe197c3b,\HOME\CLDL,1024000000
1002,VOLDATAH,5a0c05ca6be3647bbe197c3d,\HOME\PDAE,1024000000
1003,VOLDATAH,5a0c05ca6be3647bbe197c3f,\HOME\SHRH,1024000000
1004,VOLDATAH,5a0c05ca6be3647bbe197c41,\HOME\TTSI,1024000000
1005,VOLDATAH,5a0c05ca6be3647bbe197c43,\HOME\STBMR04,1024000000
1006,VOLDATAH,5a0c05ca6be3647bbe197c45,\HOME\ADTS,1024000000
1007,VOLDATAH,5a0c05ca6be3647bbe197c47,\HOME\EGTF,1024000000
1008,VOLDATAH,5a0c05ca6be3647bbe197c49,\HOME\MCVS,1024000000
1009,VOLDATAH,5a0c05ca6be3647bbe197c4b,\HOME\SRMR,1024000000
1010,VOLDATAH,5a0c05ca6be3647bbe197c4d,\HOME\FDAY,1024000000
1011,VOLDATAH,5a0c05ca6be3647bbe197c4f,\HOME\HSMN,1024000000
1012,VOLDATAH,5a0c05ca6be3647bbe197c51,\HOME\STBMR05,1024000000
1013,VOLDATAH,5a0c05ca6be3647bbe197c53,\HOME\LSDMAT01,1024000000
1014,VOLDATAH,5a0c05ca6be3647bbe197c55,\HOME\VVRU,1024000000
1015,VOLDATAH,5a0c05ca6be3647bbe197c57,\HOME\TVLN,1024000000
1016,VOLDATAH,5a0c05ca6be3647bbe197c59,\HOME\APPLE1,1024000000
1017,VOLDATAH,5a0c05ca6be3647bbe197c5b,\HOME\APPLE2,1024000000
1018,VOLDATAH,5a0c05ca6be3647bbe197c5d,\HOME\MHFI,2048000000
1019,VOLDATAH,5a0c05ca6be3647bbe197c5f,\HOME\VLUT,1024000000
1020,VOLDATAH,5a0c05ca6be3647bbe197c61,\HOME\FMSI,1024000000
1021,VOLDATAH,5a0c05ca6be3647bbe197c63,\HOME\MATA,1024000000
1022,VOLDATAH,5a0c05ca6be3647bbe197c65,\HOME\LSDSI6,1024000000
1023,VOLDATAH,5a0c05ca6be3647bbe197c67,\HOME\GHST,1024000000
1024,VOLDATAH,5a0c05ca6be3647bbe197c69,\HOME\SREZ,1024000000
1025,VOLDATAH,5a0c05ca6be3647bbe197c6b,\HOME\AZUI,1024000000
1026,VOLDATAH,5a0c05ca6be3647bbe197c6d,\HOME\VGMN_OLD,1024000000
1027,VOLDATAH,5a0c05ca6be3647bbe197c6f,\HOME\STBMR08,1024000000
1028,VOLDATAH,5a0c05ca6be3647bbe197c71,\HOME\LSOPTIMA,1024000000
1029,VOLDATAH,5a0c05ca6be3647bbe197c73,\HOME\CAPTAINF7x,1024000000
1030,VOLDATAH,5a0c05ca6be3647bbe197c75,\HOME\FIRSTOFFICERF7x,1024000000
1031,VOLDATAH,5a0c05ca6be3647bbe197c77,\HOME\TECHNICIANF7x,1024000000
