,Volume,_id,name,path,rights
120,VOLDATAH,5a0c05c86be3647bbe196fb8,.CN=FBTU.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FBTU,rwcefm
121,VOLDATAH,5a0c05c86be3647bbe196fba,.CN=FCAT.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FCAT,rwcefm
122,VOLDATAH,5a0c05c86be3647bbe196fbc,.CN=FDBT.OU=DIVISION-FILMS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FDBT,rwcefm
123,VOLDATAH,5a0c05c86be3647bbe196fbe,.CN=FDRN.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FDRN,rwcefm
124,VOLDATAH,5a0c05c86be3647bbe196fc0,.CN=FFDN.OU=DIR-GENERALE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FFDN,rwcefm
125,VOLDATAH,5a0c05c86be3647bbe196fc2,.CN=FGAS.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FGAS,rwcefm
126,VOLDATAH,5a0c05c86be3647bbe196fc4,.CN=FIDFC.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FIDFC,rwceafm
127,VOLDATAH,5a0c05c86be3647bbe196fc6,.CN=FIDFC2.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FIDFC2,rwcefm
128,VOLDATAH,5a0c05c86be3647bbe196fc8,.CN=FISCM1.OU=FISCALITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FISCM1,rwcefm
129,VOLDATAH,5a0c05c86be3647bbe196fca,.CN=FIZI.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FIZI,rwcefm
130,VOLDATAH,5a0c05c86be3647bbe196fcc,.CN=FLRE.OU=DIR-FINANCIERE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FLRE,rwcefm
131,VOLDATAH,5a0c05c86be3647bbe196fce,.CN=FLRU.OU=DSI.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FLRU,rwcefm
132,VOLDATAH,5a0c05c86be3647bbe196fd0,.CN=FLVL.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FLVL,rwcefm
133,VOLDATAH,5a0c05c86be3647bbe196fd2,.CN=FMNS.OU=COMPTABILITE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FMNS,rwcefm
134,VOLDATAH,5a0c05c86be3647bbe196fd4,.CN=FMSU.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FMSU,rwcefm
135,VOLDATAH,5a0c05c86be3647bbe196fd6,.CN=FONDBEN1.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/HOME/FONDBEN1,rwcefm
