,Volume,_id,path,quota
998,VOLDATAG,5a55ff008a714b91a76b75ac,\HOME\LSDG01,1024000000
999,VOLDATAG,5a55ff008a714b91a76b75ae,\HOME\STWEB11,1024000000
1000,VOLDATAG,5a55ff008a714b91a76b75b0,\HOME\PLLE,1024000000
1001,VOLDATAG,5a55ff008a714b91a76b75b2,\HOME\CLDL,1024000000
1002,VOLDATAG,5a55ff008a714b91a76b75b4,\HOME\PDAE,1024000000
1003,VOLDATAG,5a55ff008a714b91a76b75b6,\HOME\SHRH,1024000000
1004,VOLDATAG,5a55ff008a714b91a76b75b8,\HOME\TTSI,1024000000
1005,VOLDATAG,5a55ff008a714b91a76b75ba,\HOME\STBMR04,1024000000
1006,VOLDATAG,5a55ff008a714b91a76b75bc,\HOME\ADTS,1024000000
1007,VOLDATAG,5a55ff008a714b91a76b75be,\HOME\EGTF,1024000000
1008,VOLDATAG,5a55ff008a714b91a76b75c0,\HOME\MCVS,1024000000
1009,VOLDATAG,5a55ff008a714b91a76b75c2,\HOME\SRMR,1024000000
1010,VOLDATAG,5a55ff008a714b91a76b75c4,\HOME\FDAY,1024000000
1011,VOLDATAG,5a55ff008a714b91a76b75c6,\HOME\HSMN,1024000000
1012,VOLDATAG,5a55ff008a714b91a76b75c8,\HOME\STBMR05,1024000000
1013,VOLDATAG,5a55ff008a714b91a76b75ca,\HOME\LSDMAT01,1024000000
1014,VOLDATAG,5a55ff008a714b91a76b75cc,\HOME\VVRU,1024000000
1015,VOLDATAG,5a55ff008a714b91a76b75ce,\HOME\TVLN,1024000000
1016,VOLDATAG,5a55ff008a714b91a76b75d0,\HOME\APPLE1,1024000000
1017,VOLDATAG,5a55ff008a714b91a76b75d2,\HOME\APPLE2,1024000000
1018,VOLDATAG,5a55ff008a714b91a76b75d4,\HOME\MHFI,2048000000
1019,VOLDATAG,5a55ff008a714b91a76b75d6,\HOME\VLUT,1024000000
1020,VOLDATAG,5a55ff008a714b91a76b75d8,\HOME\FMSI,1024000000
1021,VOLDATAG,5a55ff008a714b91a76b75da,\HOME\MATA,1024000000
1022,VOLDATAG,5a55ff008a714b91a76b75dc,\HOME\LSDSI6,1024000000
1023,VOLDATAG,5a55ff008a714b91a76b75de,\HOME\GHST,1024000000
1024,VOLDATAG,5a55ff008a714b91a76b75e0,\HOME\SREZ,1024000000
1025,VOLDATAG,5a55ff008a714b91a76b75e2,\HOME\AZUI,1024000000
1026,VOLDATAG,5a55ff008a714b91a76b75e4,\HOME\VGMN_OLD,1024000000
1027,VOLDATAG,5a55ff008a714b91a76b75e6,\HOME\STBMR08,1024000000
1028,VOLDATAG,5a55ff008a714b91a76b75e8,\HOME\LSOPTIMA,1024000000
1029,VOLDATAG,5a55ff008a714b91a76b75ea,\HOME\CAPTAINF7x,1024000000
1030,VOLDATAG,5a55ff008a714b91a76b75ec,\HOME\FIRSTOFFICERF7x,1024000000
1031,VOLDATAG,5a55ff008a714b91a76b75ee,\HOME\TECHNICIANF7x,1024000000
1032,VOLDATAG,5a55ff008a714b91a76b75f0,\HOME\CAPTAING6,1024000000
1033,VOLDATAG,5a55ff008a714b91a76b75f2,\HOME\FIRSTOFFICERG6,1024000000
1034,VOLDATAG,5a55ff008a714b91a76b75f4,\HOME\TECHNICIANG6,1024000000
1035,VOLDATAG,5a55ff008a714b91a76b75f6,\HOME\LSTECDSI,1024000000
1036,VOLDATAG,5a55ff008a714b91a76b75f8,\HOME\LSCONSO3,1024000000
1037,VOLDATAG,5a55ff008a714b91a76b75fa,\HOME\SMLT,1024000000
1038,VOLDATAG,5a55ff008a714b91a76b75fc,\HOME\STDMAT05,1024000000
1039,VOLDATAG,5a55ff008a714b91a76b75fe,\HOME\STBMD01,1024000000
1040,VOLDATAG,5a55ff008a714b91a76b7600,\HOME\FLDN,1024000000
1041,VOLDATAG,5a55ff008a714b91a76b7602,\HOME\TDMY,1024000000
1042,VOLDATAG,5a55ff008a714b91a76b7604,\HOME\APOI,1024000000
1043,VOLDATAG,5a55ff008a714b91a76b7606,\HOME\STBMR10,1024000000
1044,VOLDATAG,5a55ff008a714b91a76b7608,\HOME\EBUX,1024000000
1045,VOLDATAG,5a55ff008a714b91a76b760a,\HOME\LSCOM01,1024000000
1046,VOLDATAG,5a55ff008a714b91a76b760c,\HOME\AMCI,1024000000
1047,VOLDATAG,5a55ff008a714b91a76b760e,\HOME\CPOZ,1024000000
1048,VOLDATAG,5a55ff008a714b91a76b7610,\HOME\BLX,1024000000
1049,VOLDATAG,5a55ff008a714b91a76b7612,\HOME\DCSL,1024000000
1050,VOLDATAG,5a55ff008a714b91a76b7614,\HOME\SLOX,2048000000
1051,VOLDATAG,5a55ff008a714b91a76b7616,\HOME\PAOR,1024000000
